y/m/d,high(Åé),low(Åé),max_precipitation_10min(mm),daylight_hours(hours)
05/12/2012,13.7,4.7,0,7.6
06/12/2012,18.4,7.6,0,8.6
07/12/2012,12.8,5.6,0,8.5
08/12/2012,17,4.2,0,8.8
09/12/2012,10.8,2.8,0,8.5
10/12/2012,10.4,1.2,0,8.2
11/12/2012,12,1.5,0,8.7
12/12/2012,11.2,4,0,8.2
13/12/2012,11.9,2.7,0,9
14/12/2012,12,2.7,0,7.4
15/12/2012,9.1,5.5,0.5,0
16/12/2012,18.2,5.8,0.5,8.9
17/12/2012,9.5,6.2,0.5,0
18/12/2012,15.6,7.2,0,5.4
19/12/2012,9,4,0,6.4
20/12/2012,10.3,3,0,7.7
21/12/2012,9.8,2.3,0,3.9
22/12/2012,11.4,3.3,2,1.2
23/12/2012,10,4.3,0,0.6
24/12/2012,8.3,3.2,0,8.6
25/12/2012,9.7,0.1,0,9
26/12/2012,7.5,1.3,0,8.9
27/12/2012,7.4,0.8,0,8.8
28/12/2012,7.4,0.5,0.5,0
29/12/2012,11.5,3.6,0.5,6.3
30/12/2012,8.7,6,2.5,0
31/12/2012,11.3,4.6,0,0.5
01/01/2013,9.6,3,0,8.9
02/01/2013,14.4,4.2,0,8.8
03/01/2013,9.9,1.8,0,6.1
04/01/2013,6.9,1,0,9
05/01/2013,4.8,0.2,0,0.9
06/01/2013,10.3,-1.4,0,5.3
07/01/2013,8.9,2.1,0,4.4
08/01/2013,11.4,2.6,0,7.6
09/01/2013,9.4,4.4,0,6
10/01/2013,9.1,2.9,0,7.3
11/01/2013,8.9,2.6,0,9
12/01/2013,8.8,1.2,0,6.2
13/01/2013,13.5,1.1,0,8.4
14/01/2013,10,0.7,1.5,0
15/01/2013,7.2,0.8,0,8.1
16/01/2013,6,1.8,0,2.8
17/01/2013,8.3,-0.2,0,7.8
18/01/2013,6.2,0.3,0,9.3
19/01/2013,9.8,-0.3,0,9.3
20/01/2013,10.4,1.8,0,9
21/01/2013,9.4,2.7,0,6.8
22/01/2013,9.3,3.5,0.5,2.6
23/01/2013,9.5,3.9,0.5,4.1
24/01/2013,9.8,2.5,0.5,4.7
25/01/2013,13.4,2.8,0,6.4
26/01/2013,7.4,0.9,0,7.6
27/01/2013,9.4,0.8,0,9.6
28/01/2013,10.5,1.4,0,8.1
29/01/2013,12.4,2.1,0,9.5
30/01/2013,13.6,3.9,0,9.6
31/01/2013,9.6,2.1,0,9.3
01/02/2013,12.6,2.3,0,6.4
02/02/2013,20.9,12,0,4.2
03/02/2013,13.2,6.7,0,9.6
04/02/2013,14.8,6.3,0,5.2
05/02/2013,12.4,6.1,0,5.6
06/02/2013,9,1.6,0.5,0
07/02/2013,12.7,3.2,0,6.6
08/02/2013,7.1,1.9,0,4.4
09/02/2013,8.4,1.4,0,8.9
10/02/2013,10.4,1.3,0,9.8
11/02/2013,9.3,2.2,0,9.2
12/02/2013,6.9,0.9,0,0.9
13/02/2013,12.3,1.1,1,9.9
14/02/2013,9.9,5,0,2.6
15/02/2013,8.3,3.5,0.5,0
16/02/2013,6,0.4,0,10
17/02/2013,8,0.3,0,7.7
18/02/2013,8.9,1.8,0,0
19/02/2013,8.9,2.7,0.5,0
20/02/2013,8.9,1.6,0,7
21/02/2013,9,0.9,0,7.2
22/02/2013,8.7,1.3,0,8.2
23/02/2013,10.1,3.2,0,9.3
24/02/2013,8.1,0.1,0,10.6
25/02/2013,8.5,-0.5,0,10.7
26/02/2013,9,1.3,0,10.2
27/02/2013,9.1,2.6,0.5,0.3
28/02/2013,15.7,4.1,0,9.2
01/03/2013,17.6,7.9,4,1.3
02/03/2013,12,4.8,0,9.5
03/03/2013,9.7,3.7,0,4.3
04/03/2013,9.4,4.2,0.5,2
05/03/2013,13.7,3.2,0.5,10.8
06/03/2013,16.4,4.5,0,10.2
07/03/2013,18.7,7.1,0,6.5
08/03/2013,23.2,10.8,0,8.3
09/03/2013,22.3,11.6,0,10.6
10/03/2013,25.3,5.7,0,5.4
11/03/2013,12.4,3.8,0,11.3
12/03/2013,15.7,4,0,11
13/03/2013,21.2,13.1,3,9.1
14/03/2013,14.3,5.9,1,2.3
15/03/2013,13.8,4.6,0,10.3
16/03/2013,17.8,7.1,0,10.5
17/03/2013,16.5,8.5,0,10.1
18/03/2013,20.7,14.5,0.5,3.1
19/03/2013,25,15.5,1,10.5
20/03/2013,20.8,15.1,1,4.7
21/03/2013,16.2,7.7,0,11.3
22/03/2013,18.6,7.2,0,7.8
23/03/2013,17.7,11.4,0,6.2
24/03/2013,13.3,9.2,0,0.8
25/03/2013,11.2,6.7,1.5,0
26/03/2013,13.2,5.5,0,5.4
27/03/2013,10.1,6.4,1,0
28/03/2013,20.5,9.6,0,5.9
29/03/2013,20.5,12.3,0,0.9
30/03/2013,12.6,7.6,0,0
31/03/2013,8.3,6.7,0.5,0
01/04/2013,15.2,6.9,0,7.9
02/04/2013,12.6,8.3,2,0
03/04/2013,16.6,11.3,4,0.3
04/04/2013,21.4,10.8,0,9
05/04/2013,22.5,13.5,0,8.9
06/04/2013,20.7,15.3,12.5,0.4
07/04/2013,23.1,11.9,4.5,9.2
08/04/2013,20.2,10.5,0,11.7
09/04/2013,21.7,10.7,0,8.9
10/04/2013,17.9,8,0,2.9
11/04/2013,13.6,6,0.5,5.9
12/04/2013,15.7,6.5,0,9.2
13/04/2013,16.2,7.4,0,11.7
14/04/2013,20.6,10,0,6.7
15/04/2013,22.6,12.7,0,11
16/04/2013,21.4,11.4,0,10.1
17/04/2013,23.3,16.4,0,0.3
18/04/2013,23.4,16.2,0,10
19/04/2013,19.9,10.2,0,0.4
20/04/2013,11.5,6,0.5,0
21/04/2013,10.2,5.3,1.5,0
22/04/2013,17.3,6.8,0,10.8
23/04/2013,18.7,7.9,0,9
24/04/2013,18,15.5,3,0
25/04/2013,22.8,13.4,2.5,7.4
26/04/2013,22.6,12.3,0,9.8
27/04/2013,21.2,11.2,0,10.8
28/04/2013,20.5,12.8,0,12.6
29/04/2013,21.7,12.1,0,10.3
30/04/2013,21.9,15.9,0,0.8
01/05/2013,18.7,12,1,2.4
02/05/2013,19.7,10.6,1,4.4
03/05/2013,19.1,11.1,0,7.9
04/05/2013,20.3,11.3,0,10.4
05/05/2013,22.9,14.1,0,11.9
06/05/2013,25.3,14.5,0,10.9
07/05/2013,20.4,10.7,0,12.9
08/05/2013,23.7,10.5,0,12.6
09/05/2013,24.8,14.4,0,12.5
10/05/2013,28.5,16.2,0,7.8
11/05/2013,20.8,17.3,1.5,0
12/05/2013,25.3,16.4,1,10.2
13/05/2013,23.7,15.8,0,2.7
14/05/2013,27.8,17.7,0,11.4
15/05/2013,25.5,16.9,0,9.8
16/05/2013,26.7,15.2,0.5,7.1
17/05/2013,23.6,12.9,0,12.8
18/05/2013,24.5,16.1,0,7.7
19/05/2013,23.4,16.8,1,6.6
20/05/2013,21,16.8,1.5,0
21/05/2013,26.5,20.2,0.5,3.9
22/05/2013,26.6,19,0,10.9
23/05/2013,26.2,19.9,0,10.2
24/05/2013,28.2,15.7,0,13
25/05/2013,22.9,14.2,0,3.5
26/05/2013,26.6,18.8,0,5.1
27/05/2013,26.1,19.8,0,6.7
28/05/2013,25.4,20.5,0,2
29/05/2013,24.4,20.7,0,0.4
30/05/2013,22.7,20.2,0.5,0
31/05/2013,27.2,18.7,1,9.4
01/06/2013,26,16.6,0,6.7
02/06/2013,23.3,14.7,0,7.3
03/06/2013,24.9,14.7,0,8.6
04/06/2013,29.1,18.7,0,12.8
05/06/2013,27.7,20,0,11.4
06/06/2013,25.3,20.7,0,0.6
07/06/2013,25.4,20.5,0,2.7
08/06/2013,27.7,18.7,0.5,6.6
09/06/2013,29.1,19.3,0,9.5
10/06/2013,27.5,21.5,0,0.9
11/06/2013,23,19.8,2,0
12/06/2013,24.1,19.3,1,0
13/06/2013,22.5,20.7,1.5,0
14/06/2013,27,20.5,1,0.4
15/06/2013,29.9,23.1,0,5.4
16/06/2013,25.2,21.2,2,1.6
17/06/2013,29.3,20.7,0,5.9
18/06/2013,30.2,23.8,0,4
19/06/2013,28,23.9,0.5,0
20/06/2013,24.3,20.8,1,0
21/06/2013,24,19.7,1.5,0
22/06/2013,26.4,18.7,0,6.3
23/06/2013,27.9,19.5,1,6.1
24/06/2013,27.7,19.7,1,2.8
25/06/2013,26.3,22.5,0,0.3
26/06/2013,23.7,19.5,2,0
27/06/2013,27.5,19,1,9.4
28/06/2013,25.5,19.3,0,3.7
29/06/2013,28.5,21.2,0,5.6
30/06/2013,27.8,22,0,5.3
01/07/2013,26.1,22.3,0,0.4
02/07/2013,27.9,22,0,8.5
03/07/2013,27.4,22.3,0,1.5
04/07/2013,27.3,23.2,0.5,0
05/07/2013,28.9,24.2,1,0
06/07/2013,33.7,26.8,0,8.8
07/07/2013,35.4,25.8,6,11.1
08/07/2013,35.3,25.7,3,9.8
09/07/2013,35.4,25.7,0,12.8
10/07/2013,35.3,26.9,0,10.8
11/07/2013,34.5,27.4,0,10.9
12/07/2013,34.9,27.8,0,10.9
13/07/2013,34.4,27.9,0,1.4
14/07/2013,34.6,24.8,12.5,4.9
15/07/2013,35.1,22.5,0,6.5
16/07/2013,29.1,21.6,0,4.8
17/07/2013,29.1,22.1,1.5,1.3
18/07/2013,31.8,23.8,0.5,4.9
19/07/2013,30.5,21.4,0,8.7
20/07/2013,28.3,21.1,0,3.2
21/07/2013,29,21,0,8.7
22/07/2013,30.4,23.5,0,6.1
23/07/2013,35.2,25.2,15.5,5.9
24/07/2013,27.1,24.3,0.5,0
25/07/2013,29.3,24.1,0,0
26/07/2013,32.3,25.5,0,5.1
27/07/2013,33.1,22.3,10,5.2
28/07/2013,31.8,22.9,0.5,8.1
29/07/2013,27.3,24.9,1,0
30/07/2013,31.2,25,0,2.3
31/07/2013,30.7,25.2,0,0.8
01/08/2013,32.8,24.2,0.5,3.2
02/08/2013,29.1,23,0,4
03/08/2013,30.8,23.5,0,6.6
04/08/2013,31.3,25.4,0,2.3
05/08/2013,32.2,26.9,0,7.9
06/08/2013,32,25.4,4,1.7
07/08/2013,34.5,26,0,10.1
08/08/2013,34.1,27.3,0,7.7
09/08/2013,34.5,27.7,0,9.4
10/08/2013,37.4,29,0,10
11/08/2013,38.3,30.4,0,8
12/08/2013,35.8,27.9,2.5,7.8
13/08/2013,34.7,26.2,3,7.9
14/08/2013,34.3,27.3,0,8.5
15/08/2013,34.9,26.5,0,10.3
16/08/2013,33,27.6,0,8.9
17/08/2013,32.9,27.3,0,10.1
18/08/2013,33.3,27.5,0,10.8
19/08/2013,34.2,27.7,0,11.2
20/08/2013,33.9,28.1,0,7.7
21/08/2013,33.4,25.4,11,2
22/08/2013,32.1,25,0,2.8
23/08/2013,30.9,24.8,5,0
24/08/2013,33.5,24.8,0.5,1.6
25/08/2013,28.5,23.1,1,0
26/08/2013,29.6,23.5,3.5,3.9
27/08/2013,30.5,20.3,7.5,9.6
28/08/2013,33.2,23.2,0,11.1
29/08/2013,32.6,25,0,7.4
30/08/2013,36.8,27.5,0,10.2
31/08/2013,35.3,27.8,0,7.9
01/09/2013,35.7,26.3,0,10.6
02/09/2013,33.1,25.8,0,5.5
03/09/2013,33.7,27.3,0,8.2
04/09/2013,30.8,24.7,3,3.1
05/09/2013,29.4,24.8,7,2.6
06/09/2013,28.3,24,0,0.4
07/09/2013,29.1,23.2,0,1
08/09/2013,28.9,21.7,7,0.1
09/09/2013,28.7,21.8,0,5.7
10/09/2013,27.9,21.4,1,3.5
11/09/2013,27.7,22.2,1,0.3
12/09/2013,31.5,23.3,0,11.7
13/09/2013,32,25.5,0,8.3
14/09/2013,32.5,25.8,0,4.7
15/09/2013,29.4,23.5,8.5,2.1
16/09/2013,29.3,21.7,3,0.1
17/09/2013,28.6,19.9,0,11.2
18/09/2013,28.7,19.2,0,11.4
19/09/2013,28.8,19.5,0,10.6
20/09/2013,29.3,20.2,0,10.8
21/09/2013,29.9,21.9,0,10.8
22/09/2013,30.1,22.4,0,6
23/09/2013,24.3,19,0,2.8
24/09/2013,26.4,17.6,2,1.7
25/09/2013,24.6,21.7,2.5,0
26/09/2013,24.2,18.1,2,1.1
27/09/2013,24.2,16.8,0,10.5
28/09/2013,25.3,15.7,0,7.3
29/09/2013,26.2,19.6,0,5.1
30/09/2013,26.2,18.6,0,7
01/10/2013,23.9,19.5,2,0
02/10/2013,26.4,21,3.5,1
03/10/2013,28.8,20.2,0.5,7.8
04/10/2013,20.5,16.8,0.5,0
05/10/2013,19.3,15.2,3,0
06/10/2013,24.3,18.8,0.5,0.7
07/10/2013,27.1,20.6,0,2.6
08/10/2013,29.6,22.7,0,7.5
09/10/2013,28.8,24.4,0,5.3
10/10/2013,28.4,22.5,0.5,1.2
11/10/2013,30.2,22,0.5,7.4
12/10/2013,31.3,19.8,0,8.8
13/10/2013,26.3,18.2,0,10.1
14/10/2013,25.6,16,0,8.3
15/10/2013,21.3,16.9,4.5,0
16/10/2013,26,16.2,11,2.8
17/10/2013,21,15.2,0,5.8
18/10/2013,20.1,15.2,0,4.6
19/10/2013,18.8,14.4,0.5,0.5
20/10/2013,16.2,14.1,5.5,0
21/10/2013,21.7,15.2,0,1.4
22/10/2013,20.5,16.9,0,0
23/10/2013,20.1,16.1,0,0.2
24/10/2013,17.5,15.1,0.5,0
25/10/2013,20.4,15.7,2,0
26/10/2013,17.9,13.5,2.5,0.3
27/10/2013,21.1,12,0,9.8
28/10/2013,20.3,12.1,0,9.3
29/10/2013,16,13.2,1,0.1
30/10/2013,22.1,14.9,0,7.1
31/10/2013,21.5,13.8,0,7.8
01/11/2013,20.5,14.1,0,8.8
02/11/2013,17,13.6,0.5,0
03/11/2013,21,15.2,0,2.4
04/11/2013,18.4,15,1,0.9
05/11/2013,19.7,13.2,0,9.6
06/11/2013,20.7,11,0,7.4
07/11/2013,17.8,12.8,0.5,0.4
08/11/2013,21.5,12.3,0,8.9
09/11/2013,15.1,11.8,0,0.3
10/11/2013,21.4,11.9,0,1.2
11/11/2013,16.8,8.3,1.5,2.9
12/11/2013,12.5,7.9,0,1.5
13/11/2013,14.1,6.4,0,7.7
14/11/2013,14.5,6.2,0,6.9
15/11/2013,12.7,10.1,0.5,0.3
16/11/2013,17.4,8.1,0,9.4
17/11/2013,19.2,9.3,0,9
18/11/2013,20.1,9.9,0,8.6
19/11/2013,17.4,8.2,0,8.9
20/11/2013,17.2,7.4,0,9.5
21/11/2013,16.3,7.3,0,9.4
22/11/2013,17.6,7.2,0,9.2
23/11/2013,15.7,9.6,0,9.2
24/11/2013,17.4,7.1,0,9.1
25/11/2013,19.4,9.9,5.5,0
26/11/2013,19.1,11.2,0,7.8
27/11/2013,16,9.7,0,7
28/11/2013,18,8.7,0,3.5
29/11/2013,14.1,5.9,0,9.1
30/11/2013,14.1,6,0,8.5
01/12/2013,15,5.1,0,9
02/12/2013,15.3,6.7,0,8.9
03/12/2013,16.3,7.3,0,8.9
04/12/2013,14.5,8.9,0,7.2
05/12/2013,16.3,7.5,0,8.8
06/12/2013,17.6,7,0,7.3
07/12/2013,14.6,8.8,0,6.8
08/12/2013,11.2,6.7,0,2.7
09/12/2013,11,4.9,0,0.7
10/12/2013,14.1,5.1,3,0.4
11/12/2013,12.8,7.3,0,4
12/12/2013,13.2,7.9,0,7.8
13/12/2013,14.9,4.1,0,8.5
14/12/2013,11.2,4.6,0,9
15/12/2013,11.4,2.8,0,9
16/12/2013,11.9,5.4,0,8.2
17/12/2013,12,7,0,4.4
18/12/2013,8.8,3.6,0.5,0
19/12/2013,7.6,3.7,1,0
20/12/2013,9.4,3.3,1.5,0.5
21/12/2013,11,2.8,0,7.6
22/12/2013,11.4,5.5,0,9.1
23/12/2013,8.4,4.4,0,0.8
24/12/2013,12.5,4.5,0,7.3
25/12/2013,10.3,3.3,0,8.9
26/12/2013,10,3.4,0.5,0.1
27/12/2013,9.4,5.1,0.5,0
28/12/2013,9.3,2.7,0,9
29/12/2013,9.5,0.5,0,9
30/12/2013,10.5,0.6,0,8.9
31/12/2013,12.7,1.3,0,9
01/01/2014,15.5,3.1,0,9
02/01/2014,12.1,3.1,0,8.8
03/01/2014,8.5,3.8,0,3.7
04/01/2014,11.7,2.4,0,5.5
05/01/2014,7.3,3.9,0,0.4
06/01/2014,10.5,2.1,0,8.8
07/01/2014,9.9,1.9,0,8.3
08/01/2014,12.8,2.8,1,2.7
09/01/2014,11.8,3,0.5,1.6
10/01/2014,6.8,1.4,0,8.6
11/01/2014,9,0.7,0,8.9
12/01/2014,9.5,1.4,0,7.4
13/01/2014,8.3,2.4,0,8.6
14/01/2014,7.7,1.7,0,6.1
15/01/2014,4.4,1.8,0,0.4
16/01/2014,9.1,-0.2,0,9.1
17/01/2014,9.5,2.9,0,7.2
18/01/2014,8.6,2.8,0,7
19/01/2014,7.1,2,0,9.3
20/01/2014,8.5,0.7,0,7.7
21/01/2014,11.8,1.8,0.5,6.3
22/01/2014,9.6,2.1,0.5,8.6
23/01/2014,11.1,2.8,0,9.4
24/01/2014,12.6,2.4,0,6.6
25/01/2014,12.4,3,0,1.2
26/01/2014,14.5,2.4,0,5
27/01/2014,7.5,1.4,0,9.5
28/01/2014,15,1.1,0,9.1
29/01/2014,12.8,4.9,0,9.5
30/01/2014,15.8,5.1,0.5,0.4
31/01/2014,15.9,6.2,0,9.4
01/02/2014,12.3,3.8,0,8.1
02/02/2014,13.3,6.1,0,3.4
03/02/2014,17.8,7,0,5.9
04/02/2014,11.8,0.9,0.5,0
05/02/2014,5.2,-0.5,0,8.6
06/02/2014,6.2,-0.3,0,3.3
07/02/2014,7.2,1.1,0,7.7
08/02/2014,4,-0.9,1,0
09/02/2014,9.2,1.1,0.5,6.7
10/02/2014,8.7,3.3,0,4.3
11/02/2014,4.6,2.1,0,0
12/02/2014,8.2,2.8,0,2
13/02/2014,8.2,2.4,0,0
14/02/2014,5.4,-0.2,1,0
15/02/2014,6.9,-0.2,3,0.5
16/02/2014,10,4.5,0,9.8
17/02/2014,12.9,3.9,0,9.3
18/02/2014,8.8,2.9,0,8.4
19/02/2014,9,1.5,0,8.5
20/02/2014,7.6,1.4,0,3.9
21/02/2014,10.3,2.8,0,9.9
22/02/2014,9.5,1.7,0,9.3
23/02/2014,8.3,2.9,0,2.6
24/02/2014,8.8,4,0,2.3
25/02/2014,12.9,3.4,0,10.1
26/02/2014,14.2,5.7,0,9.9
27/02/2014,13.7,6.8,1,0
28/02/2014,18.6,8.5,2.5,5.3
01/03/2014,12.7,7,0.5,0
02/03/2014,7.2,4.9,1,0
03/03/2014,10.9,4.4,0.5,3.7
04/03/2014,10.9,2.3,0.5,9.4
05/03/2014,9.3,4.8,2,0
06/03/2014,9,3,0,10.5
07/03/2014,9.2,1.8,0,5.7
08/03/2014,10.2,1.9,0,10.9
09/03/2014,9.9,3.1,0,7
10/03/2014,8.8,1.4,0,7.4
11/03/2014,11.1,1.3,0,11.2
12/03/2014,16.6,3.3,0,8.9
13/03/2014,18.2,8.5,7.5,0.6
14/03/2014,13.4,6.7,0,0.1
15/03/2014,12,4.5,0,10
16/03/2014,17.5,4.5,0,11
17/03/2014,16.8,6.6,0,10.8
18/03/2014,20.3,8.2,0,9.7
19/03/2014,13.5,9.7,0,4
20/03/2014,10.4,6.7,1,0
21/03/2014,14.5,7,0,8.7
22/03/2014,14,5.1,0,11
23/03/2014,16.8,7.2,0,10.5
24/03/2014,18.5,8.5,0,11.3
25/03/2014,22.3,11.5,0,10.3
26/03/2014,19.4,13.8,0,0.5
27/03/2014,15.4,10,1,0
28/03/2014,20.2,8.4,0,11.6
29/03/2014,22.2,13.4,0,9.5
30/03/2014,19.3,14.9,1.5,0.4
31/03/2014,20.1,12.7,0,10.3
01/04/2014,18.1,10.9,0,10
02/04/2014,19.6,10,0,7.6
03/04/2014,15.6,12.9,2.5,0
04/04/2014,22,11,3.5,4.4
05/04/2014,14.9,8.4,0,7
06/04/2014,13.4,6.4,1.5,4.7
07/04/2014,16.5,6.3,0,11.2
08/04/2014,22.3,9.2,0,11.5
09/04/2014,20.4,11.3,0,8.2
10/04/2014,22.9,10.3,0,10.7
11/04/2014,18.7,7.7,0,10.8
12/04/2014,20,9.3,0,11.7
13/04/2014,18.7,9.6,0,7
14/04/2014,17.6,11.1,0,8.4
15/04/2014,20.6,10.3,0,11.8
16/04/2014,23.3,13.8,0,10.5
17/04/2014,21.8,13.5,0,9.6
18/04/2014,18.2,8.6,0.5,0
19/04/2014,17.9,8.4,0.5,5.9
20/04/2014,14.1,6.9,0,1.1
21/04/2014,17.5,10,0.5,0.2
22/04/2014,20,12.3,2,4.9
23/04/2014,21.3,11.9,3,10.1
24/04/2014,21.7,12.7,0,10.4
25/04/2014,22.5,12.9,0,11.7
26/04/2014,23.9,14.1,0,12.1
27/04/2014,22.7,14.7,0,12.2
28/04/2014,23.2,14.9,0,4.1
29/04/2014,20.6,15.8,0,0.5
30/04/2014,18.5,14.1,2,0
01/05/2014,24.5,17.7,3,6.8
02/05/2014,25.6,17.3,0,10.4
03/05/2014,25.6,15.9,0,10.9
04/05/2014,23,14.8,0,11.1
05/05/2014,20.7,16.7,0,0
06/05/2014,18,12.5,1.5,0
07/05/2014,21.5,11.2,0,11.7
08/05/2014,21.5,16,0,8.1
09/05/2014,26.8,14.4,1.5,11
10/05/2014,24.9,13.6,0,11.8
11/05/2014,25.3,17,0,13
12/05/2014,23.3,17.1,0.5,8.1
13/05/2014,22.7,16.5,1,2.2
14/05/2014,27.2,17.4,0,6.5
15/05/2014,21.9,17.9,0.5,1.1
16/05/2014,25.7,18,0,8.2
17/05/2014,26.2,17,0,11.3
18/05/2014,25.2,16.1,0,13.1
19/05/2014,25.7,17.4,0,10
20/05/2014,25.6,18.8,0,7.1
21/05/2014,19.5,15.9,3,0
22/05/2014,22.8,13.5,16,7.9
23/05/2014,21.7,14.2,0,6.4
24/05/2014,25.4,15.4,0,11.6
25/05/2014,27.3,20,0,5.2
26/05/2014,24.6,18.6,1,1.3
27/05/2014,26.5,17.7,2,2.1
28/05/2014,27.7,19.8,0,6.6
29/05/2014,27.5,19.3,0,8.8
30/05/2014,29,20,0,11.8
31/05/2014,31.6,20.2,0,12.4
01/06/2014,33.1,21,0,13.1
02/06/2014,31.4,20.5,0,11.2
03/06/2014,28.9,20.4,0,7.8
04/06/2014,29.4,22.1,0,8.1
05/06/2014,23.3,18.6,2,0
06/06/2014,20.9,19,5,0
07/06/2014,19.2,17.7,2,0
08/06/2014,22.4,17.9,1.5,0
09/06/2014,25.6,19.3,0.5,3.1
10/06/2014,27.8,20.4,0.5,3.5
11/06/2014,24.4,20.9,2.5,0
12/06/2014,23.7,20.7,1.5,0.2
13/06/2014,30.3,20.1,0.5,10.7
14/06/2014,29.4,20.1,0,12.5
15/06/2014,29.6,20.1,0,13
16/06/2014,29.8,21.7,0,11
17/06/2014,27.8,21.7,0,4.2
18/06/2014,25.1,21.7,0,0.5
19/06/2014,28.5,21.4,0,11
20/06/2014,27.9,22,0,9.9
21/06/2014,27.7,22.6,0,4
22/06/2014,23.6,21.3,2,0
23/06/2014,27.8,21.3,0,4
24/06/2014,26.6,20.9,1,1.3
25/06/2014,26.2,20.6,3,0.6
26/06/2014,28.2,20.3,0,6
27/06/2014,26.2,22.2,2.5,2.2
28/06/2014,24.8,21.5,1.5,0
29/06/2014,28.9,21,6.5,2.6
30/06/2014,27.3,20.7,0,2.5
01/07/2014,29.6,21,1.5,5.2
02/07/2014,30.3,22.2,0,8.8
03/07/2014,27.5,21.8,0.5,2.3
04/07/2014,23.4,20.6,0.5,0
05/07/2014,24.3,20.1,0.5,0.8
06/07/2014,28.5,20.6,0,6.8
07/07/2014,24.9,21.6,1,0
08/07/2014,31.5,21.6,0,10.4
09/07/2014,25.7,23.3,1.5,0
10/07/2014,29.7,23.5,1,1.3
11/07/2014,34.2,24.1,1,6.4
12/07/2014,32.8,26.5,0,9.5
13/07/2014,28,25.6,0,0.2
14/07/2014,32.9,25.4,0,6.4
15/07/2014,32.5,24.7,0,6.7
16/07/2014,32.3,24.7,0,10.1
17/07/2014,31.8,24.4,0,4.1
18/07/2014,27.5,22.6,1,0
19/07/2014,26.4,22.1,4.5,0
20/07/2014,29.9,21.8,17,3.1
21/07/2014,28.8,22.6,0,3.9
22/07/2014,31.2,24.7,0,7
23/07/2014,33.1,25.6,0,9
24/07/2014,34.6,26.2,2,2.5
25/07/2014,35.6,26.4,0,11.7
26/07/2014,34.6,27.9,0,10.2
27/07/2014,34.5,27.1,2.5,9
28/07/2014,30.7,25.9,0,8.4
29/07/2014,31.8,24.1,0,11.4
30/07/2014,31.8,25,0,9
31/07/2014,33.9,26.1,0,11.4
01/08/2014,33.5,26.6,0,11.8
02/08/2014,35.3,27,0,10.5
03/08/2014,35.5,27.9,0,10.8
04/08/2014,34.7,27.8,0,9.1
05/08/2014,36.1,28,0,12.9
06/08/2014,35.7,27.9,0,12.7
07/08/2014,34.2,27.6,0,11.1
08/08/2014,31.7,26.6,0,1.7
09/08/2014,27.8,22.8,0,0
10/08/2014,29.4,22.2,11,0.2
11/08/2014,32.9,27.3,0,9.8
12/08/2014,29.6,21.7,0.5,0.1
13/08/2014,31.5,21.9,0,6.1
14/08/2014,30.1,25.8,3.5,1.1
15/08/2014,33.6,25.6,0,11.9
16/08/2014,31.2,23.2,1.5,1.6
17/08/2014,30.8,22.3,0,4
18/08/2014,33.6,26,0,6.9
19/08/2014,34.7,26.5,0,12.2
20/08/2014,34.5,27.8,0,11.5
21/08/2014,34.1,27.5,0,10.7
22/08/2014,34.6,27.6,0,10.7
23/08/2014,30.3,25.8,0,3
24/08/2014,32.1,25.3,0,5.6
25/08/2014,29.3,24.8,0,0.9
26/08/2014,26.9,23.2,0,0
27/08/2014,23.4,19.9,1,0
28/08/2014,23,19.6,1,0
29/08/2014,26.2,20.8,0.5,0
30/08/2014,26.1,19.9,2.5,1.9
31/08/2014,25.7,21.3,0,2.1
01/09/2014,23.8,20.1,4,0
02/09/2014,29.8,20,0,10.2
03/09/2014,27.3,22,0,2.6
04/09/2014,27.7,22,0,2.9
05/09/2014,31.6,24.2,0,4.4
06/09/2014,31.1,24.1,1.5,2.9
07/09/2014,24.4,19.4,0.5,0
08/09/2014,24.4,19.6,0.5,0
09/09/2014,28.1,20.1,0.5,5.3
10/09/2014,26.9,19.8,20,1.7
11/09/2014,23.2,19.9,2,0.7
12/09/2014,27.5,19.4,0,7.9
13/09/2014,27.3,20.3,0,6.1
14/09/2014,28.7,19.7,0,10.1
15/09/2014,26,21.5,0,1.1
16/09/2014,29.5,21.5,0,8.5
17/09/2014,26.1,20.9,0,0.5
18/09/2014,25.9,19.9,0,3.3
19/09/2014,25.6,18.4,0,3.2
20/09/2014,22.3,19.4,0,0
21/09/2014,26.7,16.4,0,10.6
22/09/2014,27.2,19.4,0,5.9
23/09/2014,26.4,17.7,0,10
24/09/2014,25.9,19.4,2,4.1
25/09/2014,28.5,22.1,1.5,0.2
26/09/2014,28.1,19.8,0,8.9
27/09/2014,23.5,17.4,0,4.6
28/09/2014,27,17.6,0,10.2
29/09/2014,28.3,20.2,0,11.1
30/09/2014,29.1,20.8,0,8.8
01/10/2014,24.6,19.6,1,0
02/10/2014,24.7,19.5,0,0.9
03/10/2014,29.8,22.5,0,8.6
04/10/2014,25.7,22.4,0,0.2
05/10/2014,22.4,15.2,7,0
06/10/2014,28.4,16.1,9.5,4.6
07/10/2014,24,17.7,0,4.7
08/10/2014,24.4,16.8,0,4
09/10/2014,24,18,0,1.5
10/10/2014,26.3,17.8,0,7.2
11/10/2014,23.5,18.2,0,5.2
12/10/2014,20.6,17,0,1
13/10/2014,24,15.7,9.5,0
14/10/2014,27.1,18.8,6.5,9.3
